baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1.1	CDC5_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_015440A	228.689653066639	-1.58341020098077	0.402603372171877	-3.93292831214735	8.39172703925806e-05	0.00270911683532862	90	107	401	405	117.90958506384	110.704604910669	258.974443835635	427.169978456411	99.73	UP_pEhEx_DOWN_CDC5
EHI_044550A	86265.8602741136	1.12184376738511	0.286121693242096	3.92086232495447	8.82326638263545e-05	0.00275328226845989	98905	103273	80340	53808	129576.083452657	106848.56694336	51885.303784925	56753.4869155125	99.72	DOWN_pEhEx_UP_CDC5
EHI_050000A	30.9673907765396	-3.23746537088033	0.825513394844231	-3.92175995095903	8.79045444828926e-05	0.00275328226845989	6	4	54	73	7.860639004256	4.13848990320259	34.8743640077913	76.9960701909086	99.72	UP_pEhEx_DOWN_CDC5
EHI_077770A	67.580562426759	-2.1438138676443	0.546738925141255	-3.92109244296157	8.81484360807685e-05	0.00275328226845989	19	24	126	132	24.8920235134773	24.8309394192155	81.3735160181797	139.225770756164	99.72	UP_pEhEx_DOWN_CDC5
EHI_155420A	462.238526318616	-1.45879405730301	0.372078048283954	-3.92066681716658	8.8304283281197e-05	0.00275328226845989	181	247	787	804	237.129276628389	255.55175152276	508.261564335773	848.011512787541	99.72	UP_pEhEx_DOWN_CDC5
EHI_032780A	40.6972647472499	-2.84798904269216	0.731322244154233	-3.8943011312145	9.8482247799166e-05	0.00304460372857083	8	9	63	97	10.4808520056747	9.31160228220583	40.6867580090898	102.309846692029	99.7	UP_pEhEx_DOWN_CDC5
EHI_165810.mRNA	598.08081177883	1.28558006843672	0.330298254061417	3.89217942459264	9.9347726448038e-05	0.00304555047128103	648	820	627	275	848.949012459648	848.390430156531	404.930115423799	290.053689075341	99.7	DOWN_pEhEx_UP_CDC5
EHI_056460A	191.993508410085	-1.53580822546158	0.395156913284881	-3.8865781511821	0.000101667205660426	0.00309068305207694	63	110	387	305	82.536709544688	113.808472338071	249.932942055838	321.695909701741	99.69	UP_pEhEx_DOWN_CDC5
EHI_068610A	132.15734018683	1.55159701470631	0.399925694109473	3.87971325063596	0.000104579679557115	0.00315294769441615	149	192	96	69	195.205868605691	198.647515353724	61.9988693471845	72.7771074407218	99.68	DOWN_pEhEx_UP_CDC5
EHI_110570A	208.980166751523	-1.69276229894419	0.436588967005832	-3.87724479286161	0.000105646050565707	0.00315899010216147	69	103	341	397	90.397348548944	106.566115007467	220.225150493645	418.732052956037	99.68	UP_pEhEx_DOWN_CDC5
EHI_098800A	369.842843576644	-1.35268801059317	0.349272548267349	-3.87287239522119	0.000107560149641354	0.00316260966708747	170	187	699	580	222.718105120587	193.474402974721	451.429267434187	611.749598777082	99.68	UP_pEhEx_DOWN_CDC5
EHI_104360A	653.135141746119	-1.55111506587877	0.400695714963983	-3.87105478784118	0.000108365430503912	0.00316260966708747	275	294	1006	1231	360.279287695067	304.17900788539	649.696485034038	1298.38578636998	99.68	UP_pEhEx_DOWN_CDC5
EHI_170120A	169.911973828641	-1.50541108517818	0.388889683528854	-3.87104916622578	0.000108367929930355	0.00316260966708747	63	91	346	265	82.536709544688	94.1506452978589	223.454258272144	279.506282199874	99.68	UP_pEhEx_DOWN_CDC5
EHI_157010A	807.923978733461	1.158128664156	0.299937168310255	3.86123757412431	0.000112814140356822	0.00326623796842608	906	1010	787	466	1186.95648964266	1044.96870055865	508.261564335773	491.509160396759	99.67	DOWN_pEhEx_UP_CDC5
EHI_056690A	163.228260834288	-1.55484798808015	0.404082595134809	-3.84784696693363	0.00011916044630199	0.00342281344968235	64	79	312	271	83.8468160453973	81.7351755882512	201.49632537835	285.834726325154	99.66	UP_pEhEx_DOWN_CDC5
EHI_000140A	210.941838489068	-1.40909253320689	0.366388773429516	-3.84589440341563	0.000120113486894178	0.00342323437648408	78	124	476	290	102.188307055328	128.29318699928	307.411060513123	305.874799388541	99.66	UP_pEhEx_DOWN_CDC5
EHI_174910A	619.087902119579	-1.5702736896033	0.4086098305126	-3.84296600900031	0.000121556309497879	0.00343749935696327	262	271	940	1181	343.247903185845	280.382690941976	607.072262357848	1245.64875199264	99.66	UP_pEhEx_DOWN_CDC5
EHI_161170A	707.497176667046	1.23357975798512	0.321657434231782	3.83507305196066	0.000125526979938494	0.00352248017550483	866	823	678	385	1134.55222961428	851.494297583933	437.867014764491	406.075164705477	99.65	DOWN_pEhEx_UP_CDC5
EHI_036560A	89.9085727389497	-1.74629068527616	0.456273998490459	-3.82728512046183	0.000129564405246305	0.00358068901771606	29	43	225	125	37.9930885205707	44.4887664594279	145.309850032464	131.842585943337	99.64	UP_pEhEx_DOWN_CDC5
EHI_076020A	434.254837357077	-1.33252670697819	0.348065125269407	-3.82838328300429	0.000128987775184303	0.00358068901771606	191	235	789	696	250.230341635483	243.136281813152	509.553207447173	734.099518532499	99.64	UP_pEhEx_DOWN_CDC5
EHI_169350A	1281.89187743546	-4.12679828396491	1.08225454899582	-3.81314939982834	0.000137207114222631	0.0037633951329636	133	100	1248	3834	174.244164594341	103.462247580065	805.985301513399	4043.87579605402	99.62	UP_pEhEx_DOWN_CDC5
EHI_015320A	10262.379288984	1.10348163013258	0.289620652524935	3.81009303208299	0.000138914508244967	0.00378179198565402	11518	12490	9253	6695	15089.8066751701	12922.4347227501	5975.78685489061	7061.48890312511	99.62	DOWN_pEhEx_UP_CDC5
EHI_087410A	92.3423830238939	-1.7510286302125	0.460108419271085	-3.80568700087366	0.000141411123681224	0.00382124280880819	28	46	203	146	36.6829820198613	47.5926338868298	131.101775807067	153.992140381817	99.62	UP_pEhEx_DOWN_CDC5
EHI_112800A	131.157067475903	-1.6650859993159	0.440566901815432	-3.77941691138083	0.000157196035934254	0.00421655249329528	55	52	250	225	72.0558575390133	53.8003687416337	161.45538892496	237.316654698006	99.58	UP_pEhEx_DOWN_CDC5
EHI_024240A	279.380529515457	-1.86770473148502	0.49559836511345	-3.76858533634887	0.000164175358822592	0.00437161831375778	54	163	468	546	70.745751038304	168.643463555506	302.244488067525	575.888415400495	99.56	UP_pEhEx_DOWN_CDC5
EHI_097930A	56.3914276326324	-2.21975301389806	0.590546675938078	-3.75881044520655	0.000170723114868182	0.00451302842781977	17	17	103	113	22.2718105120587	17.588582088611	66.5196202370834	119.185697692776	99.55	UP_pEhEx_DOWN_CDC5
EHI_016370A	2266.86664985299	1.11257647645653	0.298119067050413	3.73198697910988	0.000189975323682971	0.00491510624677643	2600	2701	2381	1260	3406.27690184427	2794.51530713755	1537.70112412132	1328.97326630883	99.51	DOWN_pEhEx_UP_CDC5
EHI_044830A	39629.8692957268	1.06157311750597	0.28434471307439	3.73340198953598	0.000188910725060312	0.00491510624677643	42177	50178	36062	26602	55256.3618804175	51915.2865907249	23289.6169416476	28058.2117701171	99.51	DOWN_pEhEx_UP_CDC5
EHI_108690A	2266.86664985299	1.11257647645653	0.298119067050413	3.73198697910988	0.000189975323682971	0.00491510624677643	2600	2701	2381	1260	3406.27690184427	2794.51530713755	1537.70112412132	1328.97326630883	99.51	DOWN_pEhEx_UP_CDC5
EHI_025230A	637.757724669332	-1.32658571557963	0.356235099314968	-3.72390513492529	0.000196164662163899	0.00500425655646087	260	373	1089	1063	340.627690184427	385.914183473642	703.299674157124	1121.18935086213	99.5	UP_pEhEx_DOWN_CDC5
EHI_160740A	637.757724669332	-1.32658571557963	0.356235099314968	-3.72390513492529	0.000196164662163899	0.00500425655646087	260	373	1089	1063	340.627690184427	385.914183473642	703.299674157124	1121.18935086213	99.5	UP_pEhEx_DOWN_CDC5
EHI_083400A	485.996352608298	1.16285582703087	0.313293181941044	3.71171763083466	0.00020585756268803	0.00521505825476344	496	671	488	270	649.812824351829	694.231681262235	315.160919181521	284.779985637607	99.48	DOWN_pEhEx_UP_CDC5
EHI_040310A	885.933974348848	-1.1518167125828	0.310789025431438	-3.70610484390124	0.000210471200978432	0.00527628158559493	463	477	1757	1241	606.579309828421	493.514920956909	1134.70847336462	1308.93319324545	99.47	UP_pEhEx_DOWN_CDC5
EHI_166800A	36.8460636063619	2.36535186650347	0.638375303995464	3.7052684395828	0.000211166971353306	0.00527628158559493	54	51	19	11	70.745751038304	52.765746265833	12.2706095582969	11.6021475630136	99.47	DOWN_pEhEx_UP_CDC5
EHI_058320A	45.9369988483809	-2.46613903238246	0.66635927661082	-3.7009149852697	0.000214823446011807	0.00533112878266034	12	12	76	101	15.721278008512	12.4154697096078	49.0824382331877	106.528809442216	99.47	UP_pEhEx_DOWN_CDC5
EHI_141890A	74.6891955476994	-1.82426645691137	0.498082527754272	-3.66257869983219	0.000249689006227918	0.0061544965859422	24	33	152	128	31.442556017024	34.1425417014214	98.1648764663755	135.006808005977	99.38	UP_pEhEx_DOWN_CDC5
EHI_056380A	370.249173786324	-1.40090951272395	0.383885472179424	-3.64929025516543	0.000262965847911256	0.00643825109516954	141	214	624	637	184.725016600016	221.409209821339	402.992650756699	671.869817967244	99.36	UP_pEhEx_DOWN_CDC5
EHI_141940A	12390.1861333868	-1.19502174939209	0.328895131032101	-3.6334431149589	0.000279664125756909	0.00680143153840802	4985	8249	21731	19399	6530.88090603603	8534.60080287954	14034.3482269132	20460.9145977183	99.32	UP_pEhEx_DOWN_CDC5
EHI_160910A	25.0750622367491	-3.25221037259581	0.896861217610966	-3.62621363120033	0.000287607443686975	0.0069482910898681	5	3	44	59	6.55053250354667	3.10386742740194	28.4161484507929	62.2297005652549	99.31	UP_pEhEx_DOWN_CDC5
EHI_035650A	88.785025972797	-1.65152714147617	0.459212293279742	-3.59643495099139	0.000322608209128917	0.007742597019094	33	41	187	141	43.233514523408	42.4195215078266	120.76863091587	148.718436944084	99.23	UP_pEhEx_DOWN_CDC5
EHI_156690A	44716.3078214305	1.01908447925655	0.283711077006057	3.59197987618509	0.000328175197214339	0.00782472627083601	50016	52427	46465	27579	65526.286739478	54242.1525388006	30008.098585593	29088.6934218503	99.22	DOWN_pEhEx_UP_CDC5
EHI_141810A	287.984680111852	-1.30023802901269	0.362467348693946	-3.58718663542455	0.000334265075400989	0.00791817529261564	137	148	537	448	179.484590597179	153.124126418496	346.806175410813	472.523828020919	99.21	UP_pEhEx_DOWN_CDC5
EHI_067520A	2176.15092386654	-1.21849276735616	0.342052789543117	-3.56229448964212	0.000367627667472902	0.00854207471937036	924	1358	3611	3562	1210.53840665542	1405.01732213728	2332.06163763212	3756.98632904132	99.15	UP_pEhEx_DOWN_CDC5
EHI_160980A	11727.8748720433	-1.51192555058636	0.424030943895985	-3.56560192681889	0.000363022037477712	0.00854207471937036	2712	8336	23229	18708	3553.00882992371	8624.6129582742	15001.7889173516	19732.0887826235	99.15	UP_pEhEx_DOWN_CDC5
EHI_166030A	220.026040756412	-1.29683594229414	0.363954323207046	-3.56318323372792	0.000366384746465583	0.00854207471937036	93	128	435	327	121.839904565968	132.431676902483	280.93237672943	344.900204827769	99.15	UP_pEhEx_DOWN_CDC5
EHI_115360A	53.3355976760457	-2.02971069047542	0.570424923236859	-3.55824335121594	0.000373343342766669	0.00861997793932158	17	19	107	97	22.2718105120587	19.6578270402123	69.1029064598827	102.309846692029	99.14	UP_pEhEx_DOWN_CDC5
EHI_025360A	268.513875961921	-1.22121282571169	0.343819216604165	-3.55190392722482	0.000382454475436824	0.008665800785053	126	152	545	379	165.073419089376	157.262616321698	351.972747856412	399.746720580197	99.13	UP_pEhEx_DOWN_CDC5
EHI_048990A	67479.0638267156	1.05909656963192	0.297987575660924	3.5541635159885	0.000379183380017129	0.008665800785053	77714	77874	61717	45200	101813.616596125	80570.1906804996	39858.168953127	47674.2790771105	99.13	DOWN_pEhEx_UP_CDC5
EHI_176820A	825.680971064219	-1.57337235020786	0.442780199223218	-3.5533936543867	0.000380294922393461	0.008665800785053	371	333	1125	1655	486.049511763163	344.529284441616	726.549250162319	1745.59583788978	99.13	UP_pEhEx_DOWN_CDC5
EHI_169280A	651.283267581091	-1.15004046208377	0.325408596066341	-3.53414284682668	0.000409099914143151	0.00920557408123295	315	383	1184	978	412.68354772344	396.260408231648	764.652721948609	1031.53639242067	99.08	UP_pEhEx_DOWN_CDC5
EHI_170580A	2986.68705407539	-1.27931317146453	0.362133665894309	-3.53270985812711	0.00041132362259895	0.00920557408123295	936	2183	6302	4164	1226.25968466394	2258.58086467281	4069.96744402038	4391.94022294443	99.08	UP_pEhEx_DOWN_CDC5
EHI_046600A	72.4261408568304	-1.8815999788262	0.537418550900925	-3.50118166868617	0.000463199974017319	0.0103033750317999	25	28	126	139	32.7526625177333	28.9694293224181	81.3735160181797	146.60895556899	98.97	UP_pEhEx_DOWN_CDC5
EHI_031240A	118.413005430762	-1.68678296026462	0.482419531205778	-3.49650636251939	0.00047139325227271	0.0104220762684294	42	55	191	226	55.024473029792	56.9042361690356	123.351917138669	238.371395385553	98.96	UP_pEhEx_DOWN_CDC5
EHI_188170A	308.272491373378	-1.44056381524571	0.413055859738623	-3.48757627154179	0.000487419877645121	0.0107114922509	150	131	510	542	196.5159751064	135.535544329885	329.368993406918	571.669452650308	98.93	UP_pEhEx_DOWN_CDC5
EHI_006170A	169.559738077829	-1.65017188103735	0.473648378722681	-3.48395973715243	0.000494053804596981	0.0107922651447293	60	82	250	335	78.60639004256	84.8390430156531	161.45538892496	353.338130328142	98.92	UP_pEhEx_DOWN_CDC5
EHI_014250A	250.418322917908	1.58386313826984	0.455997633729686	3.47340209929412	0.000513904808559999	0.0111590758430171	315	326	117	167	412.68354772344	337.286927111011	75.5611220168811	176.141694820298	98.88	DOWN_pEhEx_UP_CDC5
EHI_073540A	34.679443383734	2.52311081712385	0.727149016441204	3.46986760632972	0.000520714966142521	0.011173930567576	28	79	20	7	36.6829820198613	81.7351755882512	12.9164311139968	7.38318481282685	98.88	DOWN_pEhEx_UP_CDC5
EHI_131940A	5295.37065482928	-1.05814731170888	0.304919103220288	-3.47025588273628	0.000519962754883306	0.011173930567576	2639	3300	9329	7855	3457.37105537193	3414.25417014214	6024.8692931238	8284.98810067928	98.88	UP_pEhEx_DOWN_CDC5
EHI_096360A	250.267873804498	-1.46317412414016	0.423600079538801	-3.45414034325301	0.000552050010122173	0.0117770668826064	106	123	390	458	138.871289075189	127.25856452348	251.870406722937	483.071234896386	98.82	UP_pEhEx_DOWN_CDC5
EHI_030390A	98.9136387914661	-1.9595840811201	0.569134696303676	-3.44309368915107	0.000575100043893321	0.0121950692835565	21	51	147	209	27.512236514896	52.765746265833	94.9357686878763	220.440803697259	98.78	UP_pEhEx_DOWN_CDC5
EHI_193350A	392.982310019437	-1.69638543100108	0.492909061842888	-3.44157890840683	0.000578329765914274	0.0121950692835565	154	163	469	852	201.756401109237	168.643463555506	302.890309623224	898.639065789783	98.78	UP_pEhEx_DOWN_CDC5
EHI_103370A	49.592623972037	-2.60275807685219	0.76131197283564	-3.41877990852785	0.000629025834553768	0.01318785197961	2	24	134	80	2.62021300141867	24.8309394192155	86.5400884637784	84.3792550037355	98.68	UP_pEhEx_DOWN_CDC5
EHI_050740A	344.404284007093	-1.10944060368321	0.325277882529177	-3.41074712813803	0.00064785144805887	0.0135049261858215	168	209	734	443	220.097892119168	216.236097442335	474.033021883682	467.250124583185	98.65	UP_pEhEx_DOWN_CDC5
EHI_044770A	6496.75818265677	-1.10396605286392	0.323914721762365	-3.40819968557597	0.000653930217507536	0.0135541899628835	3029	4139	10867	10162	3968.31259064857	4282.30242733888	7018.14284579015	10718.2748668495	98.64	UP_pEhEx_DOWN_CDC5
EHI_025830A	1285.32370723711	-1.05437765573487	0.309782487225266	-3.40360639873149	0.000665025070811956	0.0136292778557417	618	832	2317	1872	809.645817438368	860.805899866139	1496.36854455653	1974.47456708741	98.64	UP_pEhEx_DOWN_CDC5
EHI_193440A	1532.78716322844	1.00505163985046	0.295264559917046	3.4039020468045	0.000664305710497585	0.0136292778557417	1652	1864	1701	891	2164.29593917182	1928.53629489241	1098.54246624543	939.773952604104	98.64	DOWN_pEhEx_UP_CDC5
EHI_159820A	66.6138987792609	-1.72454959265404	0.508222404144649	-3.39329706559572	0.00069056704562499	0.0140736792315082	21	33	144	106	27.512236514896	34.1425417014214	92.9983040207768	111.802512879949	98.59	UP_pEhEx_DOWN_CDC5
EHI_153690A	1164.00897542103	-1.11129372490328	0.328102297531518	-3.38703426725174	0.000706525624692616	0.0143189193271037	546	732	1996	1796	715.318149387296	757.343652286074	1289.05982517688	1894.31427483386	98.57	UP_pEhEx_DOWN_CDC5
EHI_135080A	28857.9405683841	-1.09939916586792	0.326439430751981	-3.36785039520305	0.00075756692327871	0.0152685311387886	14561	17063	47527	45516	19076.4607568286	17653.7633045864	30693.9610777462	48007.5771343753	98.47	UP_pEhEx_DOWN_CDC5
EHI_148150A	136.45727936446	-1.39288537349695	0.414536362620262	-3.36010420097431	0.000779130804361592	0.0156168635951159	49	83	278	205	64.1952185347573	85.8736654914538	179.538392484555	216.221840947072	98.44	UP_pEhEx_DOWN_CDC5
EHI_037810A	47.3869196304704	-1.99813321732116	0.598106143358819	-3.34076691822646	0.000835473296545834	0.0164746301935092	13	20	93	87	17.0313845092213	20.692449516013	60.061404680085	91.7624398165623	98.35	UP_pEhEx_DOWN_CDC5
EHI_052110A	47.3869196304704	-1.99813321732116	0.598106143358819	-3.34076691822646	0.000835473296545834	0.0164746301935092	13	20	93	87	17.0313845092213	20.692449516013	60.061404680085	91.7624398165623	98.35	UP_pEhEx_DOWN_CDC5
EHI_174670A	296.861763406438	-1.3296860880714	0.397748191426402	-3.34303490684115	0.000828674751557896	0.0164746301935092	149	138	502	498	195.205868605691	142.777901660489	324.202420961319	525.260862398253	98.35	UP_pEhEx_DOWN_CDC5
EHI_014110A	7493.34090869282	-1.13903839758784	0.342126508435701	-3.32929010030777	0.000870676640200429	0.0168054411822813	2849	5438	13354	11368	3732.49342052089	5626.27702340392	8624.30105481565	11990.2921360308	98.32	UP_pEhEx_DOWN_CDC5
EHI_040400A	265.87675114131	-1.29717887491326	0.389125996741101	-3.33357032369213	0.000857389944556513	0.0168054411822813	116	150	446	444	151.972354082283	155.193371370097	288.036413842128	468.304865270732	98.32	UP_pEhEx_DOWN_CDC5
EHI_081130A	90.3490782299538	-2.08394121896595	0.625703450339725	-3.33055733963826	0.000866723108068867	0.0168054411822813	11	52	160	180	14.4111715078027	53.8003687416337	103.331448911974	189.853323758405	98.32	UP_pEhEx_DOWN_CDC5
EHI_160210A	41.9251749100371	-2.07355708602788	0.622455069128912	-3.33125584297946	0.000864551040621609	0.0168054411822813	11	17	86	76	14.4111715078027	17.588582088611	55.5406537901861	80.1602922535487	98.32	UP_pEhEx_DOWN_CDC5
EHI_005070A	91.9246024839505	-1.55809937157228	0.469848420565469	-3.31617454347742	0.000912588126184024	0.0174299554152844	33	48	174	154	43.233514523408	49.6618788384311	112.372950691772	162.430065882191	98.26	UP_pEhEx_DOWN_CDC5
EHI_050960A	2882.47818409082	-1.0112139624058	0.307587258566709	-3.28756778521271	0.00101056857306623	0.0189933230970881	1617	1648	5271	4079	2118.44221164699	1705.05784011947	3404.12542009385	4302.28726450296	98.1	UP_pEhEx_DOWN_CDC5
EHI_129750A	1718.41439186208	-1.10090861570943	0.33500337950356	-3.28626122321771	0.00101526809318316	0.0189933230970881	891	984	2858	2695	1167.30489213202	1018.06851618784	1845.75800619014	2842.52615293834	98.1	UP_pEhEx_DOWN_CDC5
EHI_069280A	69.2719978971547	-1.60142441984252	0.491799703843737	-3.25625332290023	0.00112892979220499	0.0208111677963079	28	31	156	102	36.6829820198613	32.0732967498201	100.748162689175	107.583550129763	97.92	UP_pEhEx_DOWN_CDC5
EHI_158150A	456.136314696219	-1.36978190571402	0.420682219727433	-3.25609650581746	0.00112955351526013	0.0208111677963079	170	276	663	842	222.718105120587	285.555803320979	428.179691428993	888.091658914316	97.92	UP_pEhEx_DOWN_CDC5
EHI_167620A	34.8121485194973	2.08622588947783	0.642321895590648	3.24794453341722	0.00116241928296451	0.0213090730867062	37	62	20	13	48.4739405262453	64.1465934996402	12.9164311139968	13.711628938107	97.87	DOWN_pEhEx_UP_CDC5
EHI_006810A	394.749401330909	-1.12642835398223	0.347322652263209	-3.24317560816218	0.00118205330422396	0.0214632053947991	196	231	699	599	256.780874139029	238.99779190995	451.429267434187	631.789671840469	97.85	UP_pEhEx_DOWN_CDC5
EHI_099340A	1407.55573847041	-1.04592057784683	0.322652570361285	-3.24163101095298	0.00118847793030411	0.0214632053947991	703	885	2397	2129	921.004869998661	915.640891083573	1548.03426901251	2245.54292378691	97.85	UP_pEhEx_DOWN_CDC5
EHI_140600A	349.817825039617	-1.41182408578826	0.435469922974661	-3.24207025859376	0.00118664764051184	0.0214632053947991	92	252	665	558	120.529798065259	260.724863901763	429.471334540393	588.545303651055	97.85	UP_pEhEx_DOWN_CDC5
EHI_075530A	40.592894184867	-2.81722698242869	0.870097203902201	-3.23783017551835	0.00120442481315509	0.0216440478738413	15	1	92	78	19.65159751064	1.03462247580065	59.4155831243852	82.2697736286421	97.84	UP_pEhEx_DOWN_CDC5
EHI_122900A	731.842383542637	1.50171973531299	0.46450820702456	3.23292400995961	0.00122530151195581	0.0218962099049543	889	964	308	537	1164.6846791306	997.376066671824	198.91303915555	566.395749212574	97.81	DOWN_pEhEx_UP_CDC5
EHI_035510A	78.8816773259153	-1.52206602190161	0.472073711564976	-3.22421262742168	0.00126319569193361	0.0223487052746331	33	37	168	119	43.233514523408	38.281031604624	108.498021357573	125.514141818057	97.77	UP_pEhEx_DOWN_CDC5
EHI_086200A	89.3795149023117	-1.7550305547223	0.544517437389045	-3.22309339281705	0.00126814199337968	0.0223487052746331	20	53	157	166	26.2021300141867	54.8349912174343	101.393984244875	175.086954132751	97.77	UP_pEhEx_DOWN_CDC5
EHI_050640A	20.9789950990142	2.79570126889201	0.875775620622731	3.19225747218688	0.00141165437759886	0.0247582460071185	28	35	4	8	36.6829820198613	36.2117866530227	2.58328622279936	8.43792550037355	97.52	DOWN_pEhEx_UP_CDC5
EHI_130260A	14306.2756464476	-1.28219924714799	0.402083633134669	-3.18888694163422	0.00142821723916365	0.0249288827199473	4054	10981	26518	22211	5311.17175387564	11361.1894067669	17125.8960140483	23426.8454110996	97.51	UP_pEhEx_DOWN_CDC5
EHI_194075A	190.403990513977	-1.17799343095788	0.371287107565676	-3.17272915475393	0.00151013331665027	0.0262331730435247	80	124	397	258	104.808520056747	128.29318699928	256.391157612836	272.123097387047	97.38	UP_pEhEx_DOWN_CDC5
EHI_041580A	63.0465262714563	1.75156076440515	0.552662966381071	3.1693109018588	0.00152800850983692	0.0263314891037385	80	86	30	37	104.808520056747	88.9775329188557	19.3746466709952	39.0254054392277	97.37	DOWN_pEhEx_UP_CDC5
EHI_170050A	566.594488051387	-1.07373848656345	0.33883753610216	-3.16888883951664	0.00153022908168656	0.0263314891037385	251	387	1005	842	328.836731678043	400.398898134851	649.050663478338	888.091658914316	97.37	UP_pEhEx_DOWN_CDC5
EHI_005010A	111.585632273059	-1.46640417757753	0.464625676526253	-3.15609801968117	0.00159895116913746	0.0273848538263542	38	66	198	190	49.7840470269547	68.2850834028427	127.872668028568	200.400730633872	97.26	UP_pEhEx_DOWN_CDC5
EHI_107170A	324.583743454057	1.87688039650773	0.597357561099682	3.14197144010793	0.00167814404143382	0.0286068666502364	287	624	355	45	376.000565703579	645.604424899604	229.266652273443	47.4633309396012	97.14	DOWN_pEhEx_UP_CDC5
EHI_151890A	28.2757324447782	-2.31762732208056	0.73851069055242	-3.13824478335843	0.00169962874231042	0.0288383518695274	9	7	64	50	11.790958506384	7.24235733060453	41.3325795647897	52.7370343773347	97.12	UP_pEhEx_DOWN_CDC5
EHI_197840A	1090.44456205258	-1.02930412637151	0.328502132982929	-3.13332554959392	0.00172837625668467	0.0291903545573411	594	634	1876	1627	778.203261421344	655.950649657611	1211.5612384929	1716.06309863847	97.08	UP_pEhEx_DOWN_CDC5
EHI_013340A	66.6323621685706	-1.57320766738456	0.504301129683483	-3.11957989935886	0.00181109135171623	0.0303067029865174	25	33	136	106	32.7526625177333	34.1425417014214	87.8317315751781	111.802512879949	96.97	UP_pEhEx_DOWN_CDC5
EHI_202700A	263.246554302362	1.0819684570013	0.346691219222329	3.12084182411162	0.00180334869609652	0.0303067029865174	289	325	241	173	378.620778704997	336.252304635211	155.642994923661	182.470138945578	96.97	DOWN_pEhEx_UP_CDC5
EHI_007930A	112.47993467141	-1.39164285814712	0.446620825836934	-3.11593812388681	0.00183360742557282	0.0304045449476802	48	59	201	186	62.885112034048	61.0427260722382	129.810132695668	196.181767883685	96.96	UP_pEhEx_DOWN_CDC5
EHI_062500A	82.2652271790639	-1.56846007447997	0.503335844397065	-3.1161302973739	0.00183241287192102	0.0304045449476802	39	31	157	137	51.094153527664	32.0732967498201	101.393984244875	144.499474193897	96.96	UP_pEhEx_DOWN_CDC5
EHI_152670A	255.455659941235	-1.09490956159874	0.351845465958775	-3.11190470684375	0.00185884491207821	0.0306835576437163	111	174	523	340	145.421821578736	180.024310789313	337.764673631016	358.611833765876	96.93	UP_pEhEx_DOWN_CDC5
EHI_125780A	3211.03881525477	-1.065823981213	0.343593131711735	-3.10199443132988	0.0019222157428856	0.0314450360091779	1523	2084	5036	5158	1995.29220058031	2156.15323956855	3252.35735450439	5440.35246636584	96.86	UP_pEhEx_DOWN_CDC5
EHI_169310A	100.610117034262	1.35193499495642	0.435684314381427	3.10301507382898	0.00191559883111689	0.0314450360091779	116	133	98	47	151.972354082283	137.604789281486	63.2905124585842	49.5728123146946	96.86	DOWN_pEhEx_UP_CDC5
EHI_162230A	38.1191201649395	-2.37934411821364	0.76845791807023	-3.09625818442825	0.00195979637949138	0.031916683894574	5	17	55	88	6.55053250354667	17.588582088611	35.5201855634911	92.817180504109	96.81	UP_pEhEx_DOWN_CDC5
EHI_096790A	404.404355255319	-1.29839204132946	0.420308657295501	-3.08913941883575	0.00200737214058453	0.0325461936393438	190	211	576	738	248.920235134773	218.305342393937	371.993216083107	778.39862740946	96.75	UP_pEhEx_DOWN_CDC5
EHI_127380A	154.120953836952	-1.34462034124223	0.436457432490601	-3.08075940778299	0.00206473411624741	0.0332043946081221	72	77	254	264	94.327668051072	79.6659306366499	164.038675147759	278.451541512327	96.68	UP_pEhEx_DOWN_CDC5
EHI_188760A	5224.03946044519	1.14953137019847	0.373715089621102	3.075956529783	0.00209828433900256	0.0335725494240409	6125	6167	6579	2126	8024.40231684467	6380.51680826259	4248.86001494924	2242.37870172427	96.64	DOWN_pEhEx_UP_CDC5
EHI_052720A	22.5512184712633	-2.57423153429012	0.838187897434974	-3.07118671382371	0.00213209778039065	0.0339645969557428	6	5	46	45	7.860639004256	5.17311237900324	29.7077915621926	47.4633309396012	96.6	UP_pEhEx_DOWN_CDC5
EHI_145610A	310.372638745237	1.25293684245788	0.408236305244555	3.06914604693795	0.00214671618385149	0.0340487853856097	242	538	238	203	317.045773171659	556.626891980748	153.705530256562	214.112359571979	96.6	DOWN_pEhEx_UP_CDC5
EHI_096340A	1543.56196885327	-1.00239911737765	0.327175082825023	-3.06380030142375	0.00218544740728067	0.034364276473103	783	995	2553	2342	1025.81339005541	1029.44936342164	1648.78243170169	2470.20269023436	96.56	UP_pEhEx_DOWN_CDC5
EHI_196580A	59.0082696444313	-1.62800226267173	0.531293094811676	-3.06422627843262	0.00218233777225143	0.034364276473103	21	29	118	97	27.512236514896	30.0040517982188	76.206943572581	102.309846692029	96.56	UP_pEhEx_DOWN_CDC5
EHI_083140A	37.8473123305814	-8.4642173236673	2.76557023883604	-3.06056856007739	0.00220917175702975	0.0344404212377971	0	0	27	127	0	0	17.4371820038956	133.95206731843	96.56	UP_pEhEx_DOWN_CDC5
